customerID,gender,Is_Senior,Has_Partner,Has_Dependents,tenure,Tenure_Band,Tenure_Band_Sort,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Charge_Tier,Charge_Tier_Sort,TotalCharges,Annual_Value,Churn,Churn_Flag,Churn_Risk_Score,Risk_Category,Revenue_At_Risk
CUST4545,Male,Yes,Yes,No,20,13-24 Months,2,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,65.11,High (£65-85),3,1302.2,781.32,No,0,,Low Risk,0.0
CUST4546,Female,No,No,No,58,49+ Months,4,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,51.9,Medium (£35-65),2,3010.2,622.8,No,0,26.3,Low Risk,0.0
CUST4547,Female,Yes,No,Yes,49,49+ Months,4,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.69,Medium (£35-65),2,1748.81,428.28,Yes,1,57.9,Medium Risk,0.0
CUST4548,Female,Yes,No,Yes,57,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,119.01,Premium (£85+),4,6783.57,1428.12,Yes,1,,Low Risk,0.0
CUST4549,Female,No,Yes,Yes,16,13-24 Months,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer,22.57,Low (< £35),1,361.12,270.84,No,0,,Low Risk,0.0
CUST4550,Female,No,No,Yes,8,0-12 Months,1,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Bank transfer,51.18,Medium (£35-65),2,409.44,614.16,Yes,1,,Low Risk,0.0
CUST4551,Male,No,Yes,No,67,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,96.94,Premium (£85+),4,6494.98,1163.28,No,0,,Low Risk,0.0
CUST4552,Male,No,No,No,19,13-24 Months,2,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer,72.06,High (£65-85),3,1369.14,864.72,Yes,1,,Low Risk,0.0
CUST4553,Male,Yes,No,No,67,49+ Months,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,51.39,Medium (£35-65),2,3443.13,616.68,Yes,1,40.0,Medium Risk,0.0
CUST4554,Male,No,No,No,36,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,119.27,Premium (£85+),4,4293.72,1431.24,No,0,10.5,Low Risk,0.0
CUST4555,Female,Yes,No,Yes,60,49+ Months,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer,81.92,High (£65-85),3,4915.2,983.04,No,0,,Low Risk,0.0
CUST4556,Male,Yes,Yes,No,36,25-48 Months,3,No,No phone service,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card,49.52,Medium (£35-65),2,1782.72,594.24,No,0,,Low Risk,0.0
CUST4557,Female,Yes,No,Yes,11,0-12 Months,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,104.8,Premium (£85+),4,1152.8,1257.6,Yes,1,92.6,High Risk,104.8
CUST4558,Female,Yes,No,Yes,51,49+ Months,4,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,35.02,Medium (£35-65),2,1786.02,420.24,Yes,1,,Low Risk,0.0
CUST4559,Female,Yes,Yes,No,55,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.36,High (£65-85),3,3649.8,796.32,Yes,1,24.2,Low Risk,0.0
CUST4560,Male,No,Yes,No,54,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,103.96,Premium (£85+),4,5613.84,1247.52,Yes,1,47.4,Medium Risk,0.0
CUST4561,Female,Yes,Yes,No,17,13-24 Months,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,118.37,Premium (£85+),4,2012.29,1420.44,Yes,1,,Low Risk,0.0
CUST4562,Male,Yes,No,No,62,49+ Months,4,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card,58.31,Medium (£35-65),2,3615.22,699.72,Yes,1,,Low Risk,0.0
CUST4563,Male,No,Yes,No,42,25-48 Months,3,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,33.81,Low (< £35),1,1420.02,405.72,No,0,49.5,Medium Risk,0.0
CUST4564,Female,No,Yes,No,24,13-24 Months,2,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,76.69,High (£65-85),3,1840.56,920.28,No,0,,Low Risk,0.0
CUST4565,Female,Yes,Yes,Yes,17,13-24 Months,2,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,114.4,Premium (£85+),4,1944.8,1372.8,No,0,,Low Risk,0.0
CUST4566,Female,Yes,Yes,Yes,48,25-48 Months,3,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,86.56,Premium (£85+),4,4154.88,1038.72,No,0,18.9,Low Risk,0.0
CUST4567,Male,No,Yes,Yes,70,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,80.22,High (£65-85),3,5615.4,962.64,No,0,,Low Risk,0.0
CUST4568,Female,Yes,Yes,No,7,0-12 Months,1,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card,50.93,Medium (£35-65),2,356.51,611.16,No,0,,Low Risk,0.0
CUST4569,Male,No,No,Yes,14,13-24 Months,2,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,80.63,High (£65-85),3,1128.82,967.56,No,0,,Low Risk,0.0
CUST4570,Female,No,Yes,Yes,11,0-12 Months,1,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.47,Premium (£85+),4,1193.17,1301.64,No,0,52.6,Medium Risk,0.0
CUST4571,Female,Yes,No,Yes,12,0-12 Months,1,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,57.55,Medium (£35-65),2,690.6,690.6,No,0,,Low Risk,0.0
CUST4572,Male,No,Yes,Yes,5,0-12 Months,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,44.21,Medium (£35-65),2,221.05,530.52,No,0,42.1,Medium Risk,0.0
CUST4573,Male,Yes,Yes,Yes,5,0-12 Months,1,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,68.1,High (£65-85),3,340.5,817.2,No,0,,Low Risk,0.0
CUST4574,Male,Yes,Yes,Yes,20,13-24 Months,2,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,57.62,Medium (£35-65),2,1152.4,691.44,No,0,36.8,Low Risk,0.0
CUST4575,Male,Yes,No,No,54,49+ Months,4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,66.99,High (£65-85),3,3617.46,803.88,No,0,,Low Risk,0.0
CUST4576,Male,No,Yes,No,55,49+ Months,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,29.57,Low (< £35),1,1626.35,354.84,No,0,,Low Risk,0.0
CUST4577,Male,Yes,Yes,No,58,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,53.62,Medium (£35-65),2,3109.96,643.44,No,0,55.8,Medium Risk,0.0
CUST4578,Female,No,Yes,Yes,30,25-48 Months,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,102.65,Premium (£85+),4,3079.5,1231.8,Yes,1,23.2,Low Risk,0.0
CUST4579,Female,Yes,Yes,No,24,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,60.03,Medium (£35-65),2,1440.72,720.36,Yes,1,,Low Risk,0.0
CUST4580,Male,Yes,No,No,3,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,116.79,Premium (£85+),4,350.37,1401.48,Yes,1,,Low Risk,0.0
CUST4581,Female,No,No,Yes,48,25-48 Months,3,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,90.88,Premium (£85+),4,4362.24,1090.56,No,0,60.0,Medium Risk,0.0
CUST4582,Male,Yes,No,No,71,49+ Months,4,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,56.6,Medium (£35-65),2,4018.6,679.2,Yes,1,,Low Risk,0.0
CUST4583,Female,Yes,No,Yes,22,13-24 Months,2,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,45.17,Medium (£35-65),2,993.74,542.04,Yes,1,40.0,Medium Risk,0.0
CUST4584,Female,No,No,No,14,13-24 Months,2,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.54,Premium (£85+),4,1239.56,1062.48,Yes,1,70.5,High Risk,88.54
CUST4585,Male,No,Yes,Yes,48,25-48 Months,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,50.24,Medium (£35-65),2,2411.52,602.88,Yes,1,38.9,Low Risk,0.0
CUST4586,Male,No,Yes,Yes,29,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,112.69,Premium (£85+),4,3268.01,1352.28,No,0,,Low Risk,0.0
CUST4587,Male,Yes,Yes,No,50,49+ Months,4,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,31.63,Low (< £35),1,1581.5,379.56,No,0,40.0,Medium Risk,0.0
CUST4588,Female,No,No,Yes,10,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.87,Low (< £35),1,228.7,274.44,No,0,26.3,Low Risk,0.0
CUST4589,Male,No,Yes,No,71,49+ Months,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,42.1,Medium (£35-65),2,2989.1,505.2,Yes,1,60.0,Medium Risk,0.0
CUST4590,Female,Yes,No,Yes,27,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,80.66,High (£65-85),3,2177.82,967.92,No,0,45.3,Medium Risk,0.0
CUST4591,Male,No,Yes,No,28,25-48 Months,3,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,103.5,Premium (£85+),4,2898.0,1242.0,No,0,42.1,Medium Risk,0.0
CUST4592,Female,Yes,No,No,9,0-12 Months,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.01,Medium (£35-65),2,333.09,444.12,Yes,1,76.8,High Risk,37.01
CUST4593,Female,Yes,Yes,Yes,71,49+ Months,4,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,78.47,High (£65-85),3,5571.37,941.64,No,0,,Low Risk,0.0
CUST4594,Male,No,Yes,No,26,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.42,Low (< £35),1,894.92,413.04,No,0,,Low Risk,0.0
CUST4595,Female,Yes,Yes,No,8,0-12 Months,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card,76.32,High (£65-85),3,610.56,915.84,No,0,,Low Risk,0.0
CUST4596,Female,No,Yes,No,2,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,21.82,Low (< £35),1,43.64,261.84,Yes,1,,Low Risk,0.0
CUST4597,Male,No,No,Yes,57,49+ Months,4,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer,75.78,High (£65-85),3,4319.46,909.36,No,0,,Low Risk,0.0
CUST4598,Female,No,Yes,Yes,52,49+ Months,4,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Credit card,72.18,High (£65-85),3,3753.36,866.16,No,0,,Low Risk,0.0
CUST4599,Male,No,Yes,No,58,49+ Months,4,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,24.28,Low (< £35),1,1408.24,291.36,No,0,,Low Risk,0.0
CUST4600,Male,Yes,Yes,No,3,0-12 Months,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,88.94,Premium (£85+),4,266.82,1067.28,Yes,1,,Low Risk,0.0
CUST4601,Male,Yes,No,Yes,8,0-12 Months,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,77.23,High (£65-85),3,617.84,926.76,Yes,1,50.5,Medium Risk,0.0
CUST4602,Male,No,Yes,Yes,59,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,82.31,High (£65-85),3,4856.29,987.72,No,0,15.8,Low Risk,0.0
CUST4603,Female,No,Yes,No,2,0-12 Months,1,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,72.98,High (£65-85),3,145.96,875.76,No,0,,Low Risk,0.0
CUST4604,Female,Yes,Yes,Yes,62,49+ Months,4,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,92.2,Premium (£85+),4,5716.4,1106.4,Yes,1,,Low Risk,0.0
CUST4605,Female,No,Yes,Yes,49,49+ Months,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,72.5,High (£65-85),3,3552.5,870.0,No,0,,Low Risk,0.0
CUST4606,Male,Yes,Yes,No,20,13-24 Months,2,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,112.23,Premium (£85+),4,2244.6,1346.76,Yes,1,40.0,Medium Risk,0.0
CUST4607,Female,No,No,Yes,29,25-48 Months,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,114.35,Premium (£85+),4,3316.15,1372.2,Yes,1,52.6,Medium Risk,0.0
CUST4608,Female,Yes,No,Yes,17,13-24 Months,2,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card,92.67,Premium (£85+),4,1575.39,1112.04,No,0,,Low Risk,0.0
CUST4609,Male,Yes,No,Yes,22,13-24 Months,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,111.18,Premium (£85+),4,2445.96,1334.16,No,0,18.9,Low Risk,0.0
CUST4610,Male,Yes,Yes,No,6,0-12 Months,1,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,112.32,Premium (£85+),4,673.92,1347.84,Yes,1,,Low Risk,0.0
CUST4611,Female,No,No,Yes,62,49+ Months,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,46.2,Medium (£35-65),2,2864.4,554.4,No,0,38.9,Low Risk,0.0
CUST4612,Male,No,Yes,No,31,25-48 Months,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,119.39,Premium (£85+),4,3701.09,1432.68,No,0,52.6,Medium Risk,0.0
CUST4613,Male,No,Yes,Yes,62,49+ Months,4,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,46.74,Medium (£35-65),2,2897.88,560.88,No,0,60.0,Medium Risk,0.0
CUST4614,Male,No,Yes,Yes,12,0-12 Months,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer,21.85,Low (< £35),1,262.2,262.2,No,0,,Low Risk,0.0
CUST4615,Male,No,Yes,No,12,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,116.22,Premium (£85+),4,1394.64,1394.64,No,0,,Low Risk,0.0
CUST4616,Female,Yes,No,No,63,49+ Months,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,42.37,Medium (£35-65),2,2669.31,508.44,Yes,1,45.3,Medium Risk,0.0
CUST4617,Male,Yes,No,No,16,13-24 Months,2,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.41,High (£65-85),3,1254.56,940.92,No,0,89.5,High Risk,78.41
CUST4618,Male,Yes,No,No,25,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,117.07,Premium (£85+),4,2926.75,1404.84,No,0,45.3,Medium Risk,0.0
CUST4619,Male,Yes,Yes,Yes,22,13-24 Months,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,24.95,Low (< £35),1,548.9,299.4,No,0,,Low Risk,0.0
CUST4620,Male,Yes,No,No,18,13-24 Months,2,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,46.93,Medium (£35-65),2,844.74,563.16,Yes,1,45.3,Medium Risk,0.0
CUST4621,Male,Yes,No,No,45,25-48 Months,3,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,80.88,High (£65-85),3,3639.6,970.56,Yes,1,,Low Risk,0.0
CUST4622,Male,Yes,Yes,No,68,49+ Months,4,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,96.26,Premium (£85+),4,6545.68,1155.12,Yes,1,,Low Risk,0.0
CUST4623,Male,No,No,Yes,12,0-12 Months,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.74,Premium (£85+),4,1208.88,1208.88,No,0,68.4,Medium Risk,0.0
CUST4624,Male,Yes,Yes,Yes,49,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,108.38,Premium (£85+),4,5310.62,1300.56,No,0,8.4,Low Risk,0.0
CUST4625,Female,No,No,No,33,25-48 Months,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,36.84,Medium (£35-65),2,1215.72,442.08,No,0,70.5,High Risk,36.84
CUST4626,Male,Yes,No,No,63,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,57.0,Medium (£35-65),2,3591.0,684.0,No,0,,Low Risk,0.0
CUST4627,Female,Yes,No,No,18,13-24 Months,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card,91.43,Premium (£85+),4,1645.74,1097.16,Yes,1,,Low Risk,0.0
CUST4628,Male,No,Yes,No,54,49+ Months,4,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,91.53,Premium (£85+),4,4942.62,1098.36,No,0,38.9,Low Risk,0.0
CUST4629,Male,Yes,No,Yes,27,25-48 Months,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,50.81,Medium (£35-65),2,1371.87,609.72,No,0,,Low Risk,0.0
CUST4630,Male,No,No,No,25,25-48 Months,3,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,50.42,Medium (£35-65),2,1260.5,605.04,No,0,10.5,Low Risk,0.0
CUST4631,Male,Yes,No,Yes,34,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,52.06,Medium (£35-65),2,1770.04,624.72,No,0,55.8,Medium Risk,0.0
CUST4632,Female,No,No,No,60,49+ Months,4,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,109.21,Premium (£85+),4,6552.6,1310.52,Yes,1,,Low Risk,0.0
CUST4633,Male,Yes,Yes,No,54,49+ Months,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,110.95,Premium (£85+),4,5991.3,1331.4,No,0,,Low Risk,0.0
CUST4634,Male,No,Yes,Yes,5,0-12 Months,1,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,21.48,Low (< £35),1,107.4,257.76,No,0,81.1,High Risk,21.48
CUST4635,Female,No,No,No,36,25-48 Months,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card,52.5,Medium (£35-65),2,1890.0,630.0,No,0,,Low Risk,0.0
CUST4636,Female,Yes,No,No,54,49+ Months,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Mailed check,59.2,Medium (£35-65),2,3196.8,710.4,No,0,31.6,Low Risk,0.0
CUST4637,Male,Yes,No,No,36,25-48 Months,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,118.24,Premium (£85+),4,4256.64,1418.88,No,0,24.2,Low Risk,0.0
CUST4638,Female,No,Yes,No,69,49+ Months,4,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,No,Credit card,114.42,Premium (£85+),4,7894.98,1373.04,No,0,,Low Risk,0.0
CUST4639,Female,Yes,No,Yes,39,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,82.83,High (£65-85),3,3230.37,993.96,Yes,1,24.2,Low Risk,0.0
CUST4640,Female,No,No,No,70,49+ Months,4,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,24.58,Low (< £35),1,1720.6,294.96,Yes,1,26.3,Low Risk,0.0
CUST4641,Male,Yes,Yes,No,4,0-12 Months,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,39.12,Medium (£35-65),2,156.48,469.44,Yes,1,,Low Risk,0.0
CUST4642,Male,No,Yes,Yes,65,49+ Months,4,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,63.42,Medium (£35-65),2,4122.3,761.04,Yes,1,,Low Risk,0.0
CUST4643,Male,Yes,Yes,No,40,25-48 Months,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card,115.9,Premium (£85+),4,4636.0,1390.8,No,0,,Low Risk,0.0
CUST4644,Female,No,No,Yes,37,25-48 Months,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,29.47,Low (< £35),1,1090.39,353.64,No,0,,Low Risk,0.0
CUST4645,Male,Yes,Yes,No,67,49+ Months,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,99.14,Premium (£85+),4,6642.38,1189.68,No,0,57.9,Medium Risk,0.0
